20210924 00:00,4416300,4446650,4405200,4442100,7805351
20210927 00:00,4450700,4455000,4419000,4424700,7482088
20210928 00:00,4402400,4404400,4329500,4348600,17999828
20210929 00:00,4368800,4371200,4338500,4355600,12077096
20210930 00:00,4377400,4380000,4289400,4299500,19290760
20211001 00:00,4273200,4360300,4261000,4348800,17738127
20211004 00:00,4321800,4339500,4263600,4287700,17813133
20211005 00:00,4287900,4354900,4286200,4324500,13018860
20211006 00:00,4288100,4366400,4269500,4360600,16414777
20211007 00:00,4375200,4416800,4369300,4395300,10432986
20211008 00:00,4386600,4403100,4371900,4373700,10638942
20211011 00:00,4363200,4402600,4338200,4344100,8974984
20211012 00:00,4331400,4362000,4320000,4324200,9959753
20211013 00:00,4336700,4360500,4315400,4357300,9784116
20211014 00:00,4375700,4437700,4375700,4432000,9925537
20211015 00:00,4436000,4462600,4434000,4458700,8351909
20211018 00:00,4443900,4475500,4432500,4472800,8022263
20211019 00:00,4481000,4512200,4480700,4510700,6807867
20211020 00:00,4503300,4527300,4502000,4516300,7136684
20211021 00:00,4513800,4538250,4508900,4525900,5966427
20211022 00:00,4531500,4546700,4510600,4523000,8649386
20211025 00:00,4535100,4561700,4523900,4561700,6001132
20211026 00:00,4570600,4584900,4550000,4565500,7927710
20211027 00:00,4567900,4571400,4538600,4548800,7758482
20211028 00:00,4548100,4584800,4543300,4569900,6615193
20211029 00:00,4563100,4597700,4554600,4596700,8304119
20211101 00:00,4600900,4614300,4582100,4598600,6677439
20211102 00:00,4598900,4622200,4593600,4614200,6473231
20211103 00:00,4614000,4655000,4608300,4654500,7409529
20211104 00:00,4651000,4672700,4649900,4671700,7134397
20211105 00:00,4666500,4706500,4666000,4678000,8891432
20211108 00:00,4685100,4702200,4682100,4684000,6086704
20211109 00:00,4689600,4695600,4658800,4667600,6909335
20211110 00:00,4668300,4673750,4620400,4636900,10008106
20211111 00:00,4646400,4656600,4637500,4646000,5677256
20211112 00:00,4645500,4680300,4640000,4675000,7628803
20211115 00:00,4680900,4692200,4662300,4674600,6526233
20211116 00:00,4668700,4704800,4666100,4694600,6642514
20211117 00:00,4694400,4694800,4674800,4682900,6412689
20211118 00:00,4693800,4703400,4663400,4700100,6851060
20211119 00:00,4711300,4713000,4680000,4692000,6836877
20211122 00:00,4703800,4735400,4669500,4680800,11494554
20211123 00:00,4661900,4690900,4644500,4677900,9987600
20211124 00:00,4679500,4698200,4651900,4697300,8498340
20211126 00:00,4620100,4639000,4568000,4570300,15437753
20211129 00:00,4620800,4665500,4615900,4658500,11813044
20211130 00:00,4599200,4640300,4553000,4579900,20652994
20211201 00:00,4603600,4646600,4495000,4523500,19329575
20211202 00:00,4532800,4590700,4502500,4558700,17186725
20211203 00:00,4568600,4603000,4489200,4542000,19166893
20211206 00:00,4555900,4607800,4529000,4587200,13013695
20211207 00:00,4623000,4693300,4623000,4685300,13079964
20211208 00:00,4695200,4710000,4668350,4692800,7784460
20211209 00:00,4686800,4691100,4659100,4670900,8063240
20211210 00:00,4676400,4708900,4665200,4704000,9835789
20211213 00:00,4718200,4725400,4661000,4669900,10439947
20211214 00:00,4676200,4679200,4602500,4632400,11301142
20211215 00:00,4638500,4717000,4607500,4712000,15163452
20211216 00:00,4731700,4748600,4648000,4663100,15263164
20211217 00:00,4645600,4647300,4580600,4615500,14716456
20211220 00:00,4536000,4571200,4511400,4569000,13888057
20211221 00:00,4577800,4634400,4563100,4628300,10367437
20211222 00:00,4619800,4683300,4616400,4681500,7183815
